order_date,state,segment,title,quantity,total_price
2026-02-28,NY,New,Powder Canister,2,29.98
2026-02-28,NY,New,Green Chili Pepper,2,1.98
2026-02-28,NY,New,Eyeshadow Palette with Mirror,1,19.99
2026-02-28,NY,New,Tissue Paper Box,3,7.47
2026-02-28,CA,New,Protein Powder,1,19.99
2026-02-28,WA,Returning,Knoll Saarinen Executive Conference Chair,1,499.99
2026-02-28,FL,VIP,Bedside Table African Cherry,2,599.98
2026-02-28,GA,VIP,Tissue Paper Box,3,7.47
2026-02-28,GA,VIP,Decoration Swing,1,59.99
2026-02-28,TX,Returning,Fine Mesh Strainer,1,9.99
2026-02-28,NY,Returning,Carbon Steel Wok,2,59.98
2026-02-28,NY,Returning,Sports Sneakers Off White Red,1,109.99
2026-02-28,CA,Returning,Fine Mesh Strainer,3,29.97
2026-02-28,CA,Returning,Cooking Oil,3,14.97
2026-02-28,CA,Returning,Red Tongs,2,13.98
2026-02-28,NY,New,Green Bell Pepper,2,2.58
2026-02-28,NY,New,Eggs,3,8.97
2026-02-28,MO,New,Slotted Turner,2,17.98
2026-02-28,MO,New,Mulberry,3,14.97
2026-02-28,MO,New,Sports Sneakers Off White Red,2,219.98
2026-02-28,NY,Returning,Ice Cream,2,10.98
2026-02-28,NY,Returning,Chanel Coco Noir Eau De,2,259.98
2026-02-28,NY,Returning,Nike Air Jordan 1 Red And Black,3,449.97
2026-02-28,NY,Returning,Longines Master Collection,3,4499.97
2026-02-28,GA,New,Brown Leather Belt Watch,1,89.99
2026-02-28,GA,New,Chanel Coco Noir Eau De,3,389.97
2026-02-28,GA,New,Nike Baseball Cleats,2,159.98
2026-02-28,TX,New,Amazon Echo Plus,1,99.99
2026-02-28,CA,VIP,Knife,1,14.99
2026-02-28,MO,VIP,Blue & Black Check Shirt,3,89.97
2026-02-28,MO,VIP,Red Onions,1,1.99
2026-02-28,MO,VIP,Sports Sneakers Off White & Red,3,359.97
2026-02-28,WA,VIP,New DELL XPS 13 9300 Laptop,2,2999.98
2026-02-28,WA,VIP,Annibale Colombo Sofa,1,2499.99
2026-02-28,WA,VIP,Chopping Board,3,38.97
2026-02-28,TX,Returning,Essence Mascara Lash Princess,2,19.98
2026-02-28,MO,Returning,Sports Sneakers Off White Red,2,219.98
2026-02-28,MO,Returning,Strawberry,1,3.99
2026-02-28,FL,New,Amazon Echo Plus,3,299.97
2026-02-28,FL,New,Mulberry,3,14.97
2026-02-28,WA,Returning,Rolex Cellini Moonphase,3,38999.97
2026-02-28,WA,Returning,Kiwi,3,7.47
2026-02-28,WA,Returning,Water,1,0.99
2026-02-28,GA,Returning,Juice,3,11.97
2026-02-28,GA,Returning,Mulberry,1,4.99
2026-02-28,GA,Returning,Fine Mesh Strainer,3,29.97
2026-02-28,GA,Returning,Slotted Turner,3,26.97
2026-02-28,GA,New,Electric Stove,1,49.99
2026-02-28,GA,New,Apple,3,5.97
2026-02-28,FL,New,Ice Cube Tray,1,5.99
2026-02-28,FL,New,Yellow Peeler,3,17.97
2026-02-28,CA,New,Cooking Oil,3,14.97
2026-02-28,CA,New,Brown Leather Belt Watch,3,269.97
2026-02-28,CA,New,Spoon,3,14.97
2026-03-01,IL,VIP,Tissue Paper Box,1,2.49
2026-03-01,IL,VIP,Plant Pot,3,44.97
2026-03-01,IL,VIP,Sports Sneakers Off White & Red,2,239.98
2026-03-01,MO,Returning,Sports Sneakers Off White & Red,3,359.97
2026-03-01,MO,Returning,Wooden Bathroom Sink With Mirror,1,799.99
2026-03-01,NY,Returning,Red Onions,1,1.99
2026-03-01,NY,Returning,Green Chili Pepper,3,2.97
2026-03-01,NY,Returning,Wooden Bathroom Sink With Mirror,3,2399.97
2026-03-01,NY,Returning,House Showpiece Plant,2,79.98
2026-03-01,MO,VIP,Potatoes,1,2.29
2026-03-01,MO,VIP,Brown Leather Belt Watch,2,179.98
2026-03-01,TX,Returning,Mug Tree Stand,2,31.98
2026-03-01,TX,Returning,Men Check Shirt,2,55.98
2026-03-01,NY,VIP,Silver Pot With Glass Cap,3,119.97
2026-03-01,NY,VIP,Red Lipstick,2,25.98
2026-03-01,NY,VIP,Grater Black,1,10.99
2026-03-01,NY,VIP,Puma Future Rider Trainers,1,89.99
2026-03-01,MO,Returning,Chicken Meat,3,29.97
2026-03-01,MO,Returning,Table Lamp,3,149.97
2026-03-01,FL,Returning,Chanel Coco Noir Eau De,3,389.97
2026-03-01,FL,Returning,Slotted Turner,3,26.97
2026-03-01,FL,Returning,Apple,3,5.97
2026-03-01,MO,Returning,Red Onions,2,3.98
2026-03-01,TX,VIP,Eggs,3,8.97
2026-03-01,NY,Returning,Eggs,2,5.98
2026-03-01,NY,Returning,Lunch Box,2,25.98
2026-03-01,IL,Returning,Slotted Turner,2,17.98
2026-03-01,IL,Returning,Red Lipstick,1,12.99
2026-03-01,IL,Returning,Silver Pot With Glass Cap,2,79.98
2026-03-01,IL,Returning,Man Short Sleeve Shirt,2,39.98
2026-03-01,WA,New,Calvin Klein CK One,3,149.97
2026-03-01,MO,New,Spice Rack,1,19.99
2026-03-01,MO,New,Plate,1,3.99
2026-03-01,CA,New,Wooden Rolling Pin,2,23.98
2026-03-01,CA,New,Plate,3,11.97
2026-03-01,CA,New,Nescafe Coffee,2,15.98
2026-03-01,CA,New,Red Lipstick,3,38.97
2026-03-01,IL,New,Kiwi,3,7.47
2026-03-01,IL,New,Egg Slicer,1,6.99
2026-03-01,IL,New,Rice,1,5.99
2026-03-01,IL,New,Wooden Rolling Pin,1,11.99
2026-03-01,NY,Returning,Man Short Sleeve Shirt,2,39.98
2026-03-01,MO,VIP,Fork,1,3.99
2026-03-01,MO,VIP,Lunch Box,2,25.98
2026-03-01,MO,New,Grater Black,2,21.98
2026-03-01,MO,New,Knife,2,29.98
2026-03-01,MO,New,Nike Baseball Cleats,3,239.97
2026-03-01,MO,New,Eyeshadow Palette with Mirror,1,19.99
2026-03-01,NY,New,Decoration Swing,3,179.97
2026-03-01,NY,New,Nike Baseball Cleats,2,159.98
2026-03-01,NY,New,Protein Powder,1,19.99
2026-03-01,NY,New,Yellow Peeler,1,5.99
2026-03-01,MO,Returning,Black Aluminium Cup,1,5.99
2026-03-01,MO,Returning,Rolex Cellini Date Black Dial,2,17999.98
2026-03-01,MO,Returning,Bamboo Spatula,2,15.98
2026-03-01,TX,New,Slotted Turner,1,8.99
2026-03-01,GA,VIP,Chopping Board,3,38.97
2026-03-01,GA,VIP,Citrus Squeezer Yellow,2,17.98
2026-03-01,GA,VIP,Nike Air Jordan 1 Red And Black,2,299.98
2026-03-01,WA,New,Wooden Bathroom Sink With Mirror,3,2399.97
2026-03-01,WA,New,Huawei Matebook X Pro,2,2799.98
2026-03-01,IL,Returning,Silver Pot With Glass Cap,1,39.99
2026-03-01,WA,VIP,Chanel Coco Noir Eau De,1,129.99
2026-03-01,WA,VIP,Dior J'adore,2,179.98
2026-03-01,WA,VIP,Rice,1,5.99
2026-03-01,WA,VIP,Table Lamp,3,149.97
2026-03-01,CA,New,House Showpiece Plant,1,39.99
2026-03-01,IL,VIP,Spoon,2,9.98
2026-03-01,IL,VIP,Ice Cube Tray,1,5.99
2026-03-01,IL,VIP,Rolex Cellini Date Black Dial,1,8999.99
2026-03-01,IL,VIP,Plant Pot,1,14.99
2026-03-01,FL,VIP,Essence Mascara Lash Princess,1,9.99
2026-03-01,FL,VIP,Juice,2,7.98
2026-03-01,FL,VIP,Knoll Saarinen Executive Conference Chair,2,999.98
2026-03-01,FL,VIP,Asus Zenbook Pro Dual Screen Laptop,2,3599.98
2026-03-02,CA,Returning,Wooden Rolling Pin,1,11.99
2026-03-02,CA,Returning,Rolex Datejust,1,10999.99
2026-03-02,CA,Returning,Nike Baseball Cleats,2,159.98
2026-03-02,CA,Returning,Yellow Peeler,2,11.98
2026-03-02,FL,VIP,Cat Food,3,26.97
2026-03-02,FL,VIP,Carbon Steel Wok,1,29.99
2026-03-02,WA,New,Amazon Echo Plus,2,199.98
2026-03-02,WA,Returning,Electric Stove,1,49.99
2026-03-02,WA,Returning,Lunch Box,1,12.99
2026-03-02,WA,Returning,House Showpiece Plant,2,79.98
2026-03-02,WA,Returning,Decoration Swing,1,59.99
2026-03-02,GA,Returning,Cat Food,1,8.99
2026-03-02,GA,Returning,Milk,2,6.98
2026-03-02,GA,Returning,Powder Canister,2,29.98
2026-03-02,GA,Returning,Red Onions,1,1.99
2026-03-02,MO,New,Sports Sneakers Off White Red,3,329.97
2026-03-02,GA,New,Mug Tree Stand,2,31.98
2026-03-02,GA,New,Wooden Bathroom Sink With Mirror,2,1599.98
2026-03-02,GA,New,Apple,1,1.99
2026-03-02,MO,New,Blue & Black Check Shirt,2,59.98
2026-03-02,MO,New,Pan,1,24.99
2026-03-02,MO,New,Tissue Paper Box,2,4.98
2026-03-02,MO,New,Mug Tree Stand,3,47.97
2026-03-02,IL,VIP,Mulberry,3,14.97
2026-03-02,IL,VIP,Silver Pot With Glass Cap,1,39.99
2026-03-02,IL,VIP,New DELL XPS 13 9300 Laptop,1,1499.99
2026-03-02,GA,Returning,Knoll Saarinen Executive Conference Chair,2,999.98
2026-03-02,GA,Returning,House Showpiece Plant,3,119.97
2026-03-02,TX,New,Mug Tree Stand,3,47.97
2026-03-02,TX,New,Huawei Matebook X Pro,1,1399.99
2026-03-02,TX,New,Hand Blender,1,34.99
2026-03-02,TX,New,Chanel Coco Noir Eau De,3,389.97
2026-03-02,NY,New,Fork,2,7.98
2026-03-02,FL,New,Green Bell Pepper,1,1.29
2026-03-02,FL,New,Cucumber,2,2.98
2026-03-02,FL,New,Chanel Coco Noir Eau De,2,259.98
2026-03-02,FL,New,Mulberry,2,9.98
2026-03-02,FL,New,Chicken Meat,1,9.99
2026-03-02,FL,New,Red Tongs,1,6.99
2026-03-02,FL,New,Red Nail Polish,2,17.98
2026-03-02,IL,VIP,Knife,1,14.99
2026-03-02,IL,VIP,New DELL XPS 13 9300 Laptop,1,1499.99
2026-03-02,MO,Returning,Bamboo Spatula,1,7.99
2026-03-02,TX,VIP,Electric Stove,2,99.98
2026-03-02,TX,VIP,Yellow Peeler,2,11.98
2026-03-02,TX,VIP,Rolex Submariner Watch,1,13999.99
2026-03-02,TX,VIP,Dolce Shine Eau de,3,209.97
2026-03-02,NY,Returning,Mug Tree Stand,1,15.99
2026-03-02,NY,Returning,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-03-02,IL,VIP,Apple,2,3.98
2026-03-02,IL,VIP,Family Tree Photo Frame,2,59.98
2026-03-02,CA,New,Plate,1,3.99
2026-03-02,CA,New,Essence Mascara Lash Princess,2,19.98
2026-03-02,FL,Returning,House Showpiece Plant,2,79.98
2026-03-02,IL,Returning,Longines Master Collection,3,4499.97
2026-03-02,IL,Returning,Soft Drinks,2,3.98
2026-03-02,GA,New,Apple,1,1.99
2026-03-02,GA,New,Mulberry,2,9.98
2026-03-02,FL,VIP,Fork,1,3.99
2026-03-02,WA,Returning,Strawberry,3,11.97
2026-03-02,WA,Returning,Men Check Shirt,1,27.99
2026-03-02,WA,Returning,Soft Drinks,2,3.98
2026-03-02,WA,Returning,Carbon Steel Wok,2,59.98
2026-03-02,MO,Returning,Milk,2,6.98
2026-03-02,MO,Returning,Man Short Sleeve Shirt,3,59.97
2026-03-02,MO,Returning,Wooden Rolling Pin,2,23.98
2026-03-02,MO,Returning,Fish Steak,2,29.98
2026-03-02,TX,New,Longines Master Collection,1,1499.99
2026-03-02,NY,VIP,Man Short Sleeve Shirt,3,59.97
2026-03-02,WA,VIP,Asus Zenbook Pro Dual Screen Laptop,2,3599.98
2026-03-02,WA,VIP,Cat Food,1,8.99
2026-03-02,WA,VIP,Decoration Swing,2,119.98
2026-03-02,WA,VIP,Nike Baseball Cleats,3,239.97
2026-03-02,TX,New,Glass,1,4.99
2026-03-02,TX,New,Table Lamp,3,149.97
2026-03-02,FL,New,Gucci Bloom Eau de,1,79.99
2026-03-02,FL,New,Table Lamp,1,49.99
2026-03-02,WA,New,Pan,3,74.97
2026-03-02,FL,Returning,Hand Blender,3,104.97
2026-03-02,FL,Returning,Amazon Echo Plus,2,199.98
2026-03-02,FL,Returning,Dior J'adore,2,179.98
2026-03-02,WA,New,Ice Cream,2,10.98
2026-03-02,WA,New,Annibale Colombo Bed,3,5699.97
2026-03-02,WA,New,Nike Baseball Cleats,3,239.97
2026-03-02,WA,New,Annibale Colombo Sofa,2,4999.98
2026-03-02,MO,New,Decoration Swing,3,179.97
2026-03-02,MO,New,Longines Master Collection,3,4499.97
2026-03-02,MO,New,Apple,3,5.97
2026-03-02,MO,New,Hand Blender,2,69.98
2026-03-02,IL,New,Tissue Paper Box,3,7.47
2026-03-02,WA,VIP,Chopping Board,1,12.99
2026-03-02,IL,Returning,Red Tongs,1,6.99
2026-03-02,NY,VIP,Black Whisk,2,19.98
2026-03-02,NY,VIP,Honey Jar,3,20.97
2026-03-02,NY,VIP,Rolex Cellini Date Black Dial,3,26999.97
2026-03-02,NY,VIP,Eyeshadow Palette with Mirror,1,19.99
2026-03-02,TX,VIP,Soft Drinks,1,1.99
2026-03-02,TX,VIP,Strawberry,1,3.99
2026-03-02,CA,VIP,Table Lamp,1,49.99
2026-03-02,CA,VIP,Chanel Coco Noir Eau De,1,129.99
2026-03-02,CA,VIP,Tissue Paper Box,1,2.49
2026-03-02,NY,VIP,Puma Future Rider Trainers,1,89.99
2026-03-02,NY,VIP,Chicken Meat,2,19.98
2026-03-02,NY,VIP,Carbon Steel Wok,3,89.97
2026-03-02,NY,VIP,Annibale Colombo Sofa,2,4999.98
2026-03-02,WA,Returning,Family Tree Photo Frame,1,29.99
2026-03-02,WA,Returning,Man Short Sleeve Shirt,1,19.99
2026-03-02,WA,Returning,Yellow Peeler,1,5.99
2026-03-02,FL,Returning,Man Plaid Shirt,1,34.99
2026-03-02,FL,Returning,Brown Leather Belt Watch,3,269.97
2026-03-02,FL,Returning,Annibale Colombo Sofa,3,7499.97
2026-03-02,FL,Returning,Plate,1,3.99
2026-03-02,GA,New,Beef Steak,1,12.99
2026-03-02,GA,New,Man Plaid Shirt,2,69.98
2026-03-02,NY,New,Plate,1,3.99
2026-03-02,NY,New,Strawberry,1,3.99
2026-03-02,NY,New,Knife,3,44.97
2026-03-02,NY,New,Black Whisk,2,19.98
2026-03-02,MO,Returning,Beef Steak,3,38.97
2026-03-02,MO,Returning,Dior J'adore,1,89.99
2026-03-02,MO,Returning,Egg Slicer,3,20.97
2026-03-02,FL,VIP,Lunch Box,2,25.98
2026-03-02,FL,VIP,Water,3,2.97
2026-03-02,FL,VIP,Rice,1,5.99
2026-03-02,IL,VIP,Rolex Cellini Date Black Dial,1,8999.99
2026-03-02,IL,VIP,Apple MacBook Pro 14 Inch Space Grey,2,3999.98
2026-03-02,IL,VIP,New DELL XPS 13 9300 Laptop,2,2999.98
2026-03-02,FL,VIP,Kiwi,2,4.98
2026-03-02,FL,Returning,Yellow Peeler,1,5.99
2026-03-02,WA,VIP,Tissue Paper Box,1,2.49
2026-03-02,WA,VIP,Kiwi,2,4.98
2026-03-02,WA,VIP,Sports Sneakers Off White & Red,2,239.98
2026-03-02,WA,VIP,Annibale Colombo Sofa,1,2499.99
2026-03-02,WA,VIP,Fork,2,7.98
2026-03-02,WA,VIP,Bamboo Spatula,2,15.98
2026-03-02,WA,VIP,Rolex Datejust,3,32999.97
2026-03-02,WA,VIP,Carbon Steel Wok,2,59.98
2026-03-02,WA,VIP,Milk,3,10.47
2026-03-02,MO,VIP,Black Whisk,1,9.99
2026-03-02,NY,New,Rice,2,11.98
2026-03-02,MO,Returning,Decoration Swing,2,119.98
2026-03-02,MO,Returning,Powder Canister,3,44.97
2026-03-02,MO,Returning,Red Lipstick,1,12.99
2026-03-02,WA,VIP,Amazon Echo Plus,3,299.97
2026-03-02,WA,VIP,Microwave Oven,2,179.98
2026-03-02,GA,VIP,Rolex Datejust,2,21999.98
2026-03-02,GA,VIP,Gigabyte Aorus Men Tshirt,1,24.99
2026-03-02,GA,VIP,Apple,1,1.99
2026-03-02,GA,VIP,Man Plaid Shirt,1,34.99
2026-03-02,GA,VIP,Silver Pot With Glass Cap,2,79.98
2026-03-02,GA,VIP,Red Lipstick,1,12.99
2026-03-02,GA,VIP,Ice Cream,2,10.98
2026-03-02,IL,New,Kiwi,3,7.47
2026-03-02,FL,VIP,Lenovo Yoga 920,2,2199.98
2026-03-02,FL,VIP,Potatoes,3,6.87
2026-03-02,FL,VIP,Nike Baseball Cleats,2,159.98
2026-03-02,FL,VIP,Chopping Board,2,25.98
2026-03-02,NY,Returning,Green Bell Pepper,3,3.87
2026-03-02,NY,Returning,Hand Blender,2,69.98
2026-03-02,NY,Returning,Sports Sneakers Off White & Red,2,239.98
2026-03-02,NY,Returning,Nike Air Jordan 1 Red And Black,3,449.97
2026-03-02,GA,New,Rolex Cellini Moonphase,3,38999.97
2026-03-02,GA,New,Microwave Oven,2,179.98
2026-03-02,GA,New,Dog Food,2,21.98
2026-03-02,IL,New,Annibale Colombo Bed,2,3799.98
2026-03-02,IL,New,Dior J'adore,3,269.97
2026-03-02,IL,New,Wooden Rolling Pin,2,23.98
2026-03-02,IL,New,Egg Slicer,1,6.99
2026-03-02,CA,VIP,Green Chili Pepper,2,1.98
2026-03-02,CA,VIP,Fine Mesh Strainer,1,9.99
2026-03-02,TX,VIP,Cat Food,2,17.98
2026-03-02,TX,VIP,Decoration Swing,2,119.98
2026-03-02,TX,VIP,Soft Drinks,3,5.97
2026-03-02,TX,VIP,Cooking Oil,3,14.97
2026-03-02,TX,VIP,Annibale Colombo Bed,2,3799.98
2026-03-02,MO,VIP,Brown Leather Belt Watch,3,269.97
2026-03-02,MO,VIP,Bedside Table African Cherry,2,599.98
2026-03-02,GA,VIP,Fine Mesh Strainer,1,9.99
2026-03-02,GA,VIP,Red Lipstick,2,25.98
2026-03-02,IL,Returning,Essence Mascara Lash Princess,3,29.97
2026-03-02,IL,Returning,Rolex Cellini Date Black Dial,3,26999.97
2026-03-02,IL,Returning,Chopping Board,3,38.97
2026-03-02,TX,New,Decoration Swing,3,179.97
2026-03-02,TX,New,Brown Leather Belt Watch,1,89.99
2026-03-02,TX,New,Fine Mesh Strainer,1,9.99
2026-03-03,NY,New,Juice,1,3.99
2026-03-03,NY,New,Rice,1,5.99
2026-03-03,NY,VIP,Powder Canister,2,29.98
2026-03-03,NY,VIP,Knoll Saarinen Executive Conference Chair,2,999.98
2026-03-03,NY,VIP,Kiwi,1,2.49
2026-03-03,MO,VIP,Rolex Cellini Moonphase,1,12999.99
2026-03-03,MO,VIP,Brown Leather Belt Watch,1,89.99
2026-03-03,MO,VIP,Chanel Coco Noir Eau De,3,389.97
2026-03-03,MO,New,Apple Airpods,1,129.99
2026-03-03,MO,New,Red Onions,2,3.98
2026-03-03,TX,New,Sports Sneakers Off White Red,1,109.99
2026-03-03,TX,New,Water,1,0.99
2026-03-03,MO,VIP,Silver Pot With Glass Cap,1,39.99
2026-03-03,MO,VIP,Powder Canister,3,44.97
2026-03-03,TX,New,Red Lipstick,1,12.99
2026-03-03,NY,VIP,Dior J'adore,1,89.99
2026-03-03,NY,VIP,Yellow Peeler,1,5.99
2026-03-03,NY,VIP,Fine Mesh Strainer,2,19.98
2026-03-03,NY,VIP,Water,1,0.99
2026-03-03,TX,Returning,Apple MacBook Pro 14 Inch Space Grey,1,1999.99
2026-03-03,TX,Returning,Grater Black,2,21.98
2026-03-03,TX,Returning,Juice,3,11.97
2026-03-03,TX,Returning,Glass,2,9.98
2026-03-03,TX,Returning,Mug Tree Stand,1,15.99
2026-03-03,TX,Returning,Green Chili Pepper,3,2.97
2026-03-03,TX,Returning,New DELL XPS 13 9300 Laptop,2,2999.98
2026-03-03,TX,Returning,Knife,3,44.97
2026-03-03,WA,Returning,Rolex Cellini Date Black Dial,3,26999.97
2026-03-03,WA,Returning,Huawei Matebook X Pro,1,1399.99
2026-03-03,WA,Returning,Plant Pot,2,29.98
2026-03-03,NY,Returning,Eyeshadow Palette with Mirror,1,19.99
2026-03-03,NY,Returning,Rolex Submariner Watch,1,13999.99
2026-03-03,CA,Returning,Huawei Matebook X Pro,1,1399.99
2026-03-03,TX,VIP,Mulberry,2,9.98
2026-03-03,WA,New,Dog Food,2,21.98
2026-03-03,WA,New,Rolex Datejust,2,21999.98
2026-03-03,WA,New,Yellow Peeler,1,5.99
2026-03-03,WA,New,Fine Mesh Strainer,3,29.97
2026-03-03,NY,Returning,Lemon,1,0.79
2026-03-03,NY,Returning,Eggs,1,2.99
2026-03-03,NY,Returning,Egg Slicer,2,13.98
2026-03-03,FL,New,Honey Jar,2,13.98
2026-03-03,FL,New,Brown Leather Belt Watch,1,89.99
2026-03-03,MO,Returning,House Showpiece Plant,1,39.99
2026-03-03,FL,VIP,Green Chili Pepper,1,0.99
2026-03-03,TX,Returning,Knife,1,14.99
2026-03-03,TX,Returning,Wooden Bathroom Sink With Mirror,1,799.99
2026-03-03,TX,Returning,Nike Baseball Cleats,2,159.98
2026-03-03,WA,New,Ice Cube Tray,1,5.99
2026-03-03,WA,New,Knife,2,29.98
2026-03-03,WA,New,Juice,3,11.97
2026-03-03,CA,VIP,Milk,3,10.47
2026-03-03,GA,New,Rolex Cellini Date Black Dial,1,8999.99
2026-03-03,GA,New,Plate,3,11.97
2026-03-03,FL,VIP,Bedside Table African Cherry,1,299.99
2026-03-03,FL,VIP,Grater Black,2,21.98
2026-03-03,FL,VIP,Water,3,2.97
2026-03-03,FL,VIP,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-03-03,TX,Returning,Bedside Table African Cherry,1,299.99
2026-03-03,TX,Returning,Slotted Turner,2,17.98
2026-03-03,NY,Returning,Annibale Colombo Sofa,2,4999.98
2026-03-03,NY,Returning,Strawberry,1,3.99
2026-03-03,NY,Returning,Man Short Sleeve Shirt,2,39.98
2026-03-03,NY,Returning,Fish Steak,1,14.99
2026-03-03,MO,Returning,Mug Tree Stand,2,31.98
2026-03-03,MO,Returning,Sports Sneakers Off White Red,3,329.97
2026-03-03,WA,Returning,Men Check Shirt,3,83.97
2026-03-03,WA,Returning,Fine Mesh Strainer,3,29.97
2026-03-03,WA,Returning,Spice Rack,3,59.97
2026-03-03,WA,Returning,Chicken Meat,2,19.98
2026-03-03,FL,Returning,Rolex Cellini Moonphase,3,38999.97
2026-03-03,FL,Returning,Lemon,1,0.79
2026-03-03,MO,New,Soft Drinks,2,3.98
2026-03-03,TX,VIP,Slotted Turner,3,26.97
2026-03-03,TX,VIP,Family Tree Photo Frame,3,89.97
2026-03-03,TX,VIP,Wooden Bathroom Sink With Mirror,3,2399.97
2026-03-03,TX,VIP,Plant Pot,3,44.97
2026-03-03,GA,VIP,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-03-03,TX,New,Calvin Klein CK One,1,49.99
2026-03-03,TX,New,Fine Mesh Strainer,2,19.98
2026-03-03,TX,New,Eggs,1,2.99
2026-03-03,NY,VIP,Sports Sneakers Off White Red,1,109.99
2026-03-03,NY,VIP,Dior J'adore,1,89.99
2026-03-03,NY,VIP,Green Chili Pepper,2,1.98
2026-03-03,NY,Returning,Man Short Sleeve Shirt,1,19.99
2026-03-03,IL,Returning,Wooden Rolling Pin,2,23.98
2026-03-03,IL,Returning,Sports Sneakers Off White Red,3,329.97
2026-03-03,CA,New,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-03-03,CA,New,Rolex Submariner Watch,3,41999.97
2026-03-03,CA,New,Beef Steak,1,12.99
2026-03-03,CA,New,Green Chili Pepper,2,1.98
2026-03-03,FL,New,Plant Pot,1,14.99
2026-03-03,MO,VIP,Nike Baseball Cleats,1,79.99
2026-03-03,MO,VIP,Potatoes,1,2.29
2026-03-03,MO,VIP,Plant Pot,1,14.99
2026-03-03,MO,VIP,Plate,2,7.98
2026-03-03,FL,Returning,Rolex Submariner Watch,3,41999.97
2026-03-03,FL,Returning,Eyeshadow Palette with Mirror,3,59.97
2026-03-03,FL,Returning,Black Whisk,2,19.98
2026-03-03,FL,Returning,Citrus Squeezer Yellow,1,8.99
2026-03-03,MO,Returning,Dior J'adore,1,89.99
2026-03-03,MO,Returning,Lemon,2,1.58
2026-03-03,IL,New,Chicken Meat,1,9.99
2026-03-03,IL,New,Kitchen Sieve,3,23.97
2026-03-03,TX,Returning,Honey Jar,2,13.98
2026-03-03,TX,Returning,Wooden Rolling Pin,2,23.98
2026-03-03,TX,Returning,Microwave Oven,1,89.99
2026-03-03,CA,VIP,Puma Future Rider Trainers,3,269.97
2026-03-03,WA,Returning,Black Whisk,1,9.99
2026-03-03,WA,Returning,Plate,3,11.97
2026-03-03,GA,New,Powder Canister,3,44.97
2026-03-03,GA,New,Family Tree Photo Frame,3,89.97
2026-03-03,GA,New,Spice Rack,2,39.98
2026-03-03,GA,New,Rice,1,5.99
2026-03-03,IL,New,Gigabyte Aorus Men Tshirt,1,24.99
2026-03-03,IL,New,Chanel Coco Noir Eau De,1,129.99
2026-03-03,IL,New,Milk,3,10.47
2026-03-03,TX,VIP,Spice Rack,3,59.97
2026-03-03,TX,VIP,Soft Drinks,2,3.98
2026-03-03,TX,VIP,Annibale Colombo Bed,3,5699.97
2026-03-03,IL,VIP,Apple MacBook Pro 14 Inch Space Grey,3,5999.97
2026-03-03,IL,VIP,Table Lamp,1,49.99
2026-03-03,IL,VIP,Hand Blender,3,104.97
2026-03-03,IL,VIP,Essence Mascara Lash Princess,3,29.97
2026-03-03,NY,Returning,Amazon Echo Plus,1,99.99
2026-03-03,NY,Returning,Slotted Turner,2,17.98
2026-03-03,NY,Returning,Cooking Oil,1,4.99
2026-03-03,IL,VIP,Family Tree Photo Frame,3,89.97
2026-03-03,IL,VIP,Microwave Oven,1,89.99
2026-03-03,IL,VIP,Bedside Table African Cherry,2,599.98
2026-03-03,TX,VIP,Bamboo Spatula,2,15.98
2026-03-03,TX,VIP,Soft Drinks,2,3.98
2026-03-03,TX,VIP,Plant Pot,2,29.98
2026-03-03,GA,VIP,Ice Cream,3,16.47
2026-03-03,WA,New,Green Bell Pepper,3,3.87
2026-03-03,WA,New,Man Short Sleeve Shirt,3,59.97
2026-03-03,TX,VIP,Hand Blender,1,34.99
2026-03-03,TX,VIP,Rice,1,5.99
2026-03-03,TX,VIP,Lunch Box,3,38.97
2026-03-03,TX,VIP,Black Aluminium Cup,1,5.99
2026-03-03,MO,Returning,Grater Black,2,21.98
2026-03-03,MO,Returning,Sports Sneakers Off White Red,1,109.99
2026-03-03,MO,Returning,Men Check Shirt,1,27.99
2026-03-03,NY,VIP,Lunch Box,3,38.97
2026-03-03,TX,New,House Showpiece Plant,2,79.98
2026-03-03,TX,New,Man Plaid Shirt,2,69.98
2026-03-03,TX,New,Chicken Meat,1,9.99
2026-03-03,TX,New,Annibale Colombo Sofa,1,2499.99
2026-03-03,MO,VIP,Black Aluminium Cup,2,11.98
2026-03-03,GA,Returning,Wooden Bathroom Sink With Mirror,2,1599.98
2026-03-03,FL,Returning,Chanel Coco Noir Eau De,1,129.99
2026-03-03,FL,Returning,Annibale Colombo Sofa,1,2499.99
2026-03-03,FL,Returning,Gucci Bloom Eau de,1,79.99
2026-03-03,FL,Returning,Knoll Saarinen Executive Conference Chair,1,499.99
2026-03-03,FL,Returning,Lunch Box,2,25.98
2026-03-03,GA,VIP,Spoon,2,9.98
2026-03-03,GA,VIP,Green Bell Pepper,1,1.29
2026-03-03,NY,VIP,Honey Jar,2,13.98
2026-03-03,NY,VIP,Dog Food,2,21.98
2026-03-03,NY,VIP,Eggs,1,2.99
2026-03-03,NY,Returning,Tissue Paper Box,2,4.98
2026-03-04,FL,New,Microwave Oven,2,179.98
2026-03-04,FL,New,Sports Sneakers Off White & Red,1,119.99
